,flow id:,first send:_no_sp,last send:_no_sp,last arrive:_no_sp,send num:_no_sp,receive num:_no_sp,send size:_no_sp,receive size:_no_sp,FCT:_no_sp,origin_pg:_no_sp,first send:_sp,last send:_sp,last arrive:_sp,send num:_sp,receive num:_sp,send size:_sp,receive size:_sp,FCT:_sp,origin_pg:_sp,FCT Change,FCT % Change
362,11:0:51 11:0:41 10024 100 17,2.011138376,13.740666503,14.115537761,278,296,8304,8304,12.104399385,1,2.011138376,7.095520654,7.095685853,187,197,8304,8304,5.084547477,1,-7.019851908000001,-57.9942191654642
363,11:0:51 11:0:41 10030 100 17,2.01148137,11.969622929,12.356217134,217,234,8340,8340,10.344735764,1,2.01148137,6.851642234,6.851989434,169,178,8340,8340,4.840508064,1,-5.5042276999999995,-53.20800671540478
364,11:0:51 11:0:41 10020 100 17,2.01100818,49.111162552,49.438414722,3684,3744,8250,8250,47.427406542,1,2.01100818,16.582032309,16.582403707,1537,1552,8379,8379,14.571395527,1,-32.856011015,-69.27642350821756
365,11:0:51 11:0:41 10076 100 17,2.019738926,199.942770638,199.94274464,66210,66207,911280,909820,197.923005714,3,2.019738926,199.80632688,199.806300882,66250,66247,911280,909820,197.786561956,3,-0.13644375799998443,-0.06893779604233907
366,11:0:51 11:0:41 10058 100 17,2.014740543,199.876372832,199.876346834,66165,66162,945000,943500,197.861606291,3,2.014740543,199.740004475,199.739978477,66210,66207,945000,943500,197.725237934,3,-0.13636835699998073,-0.06892108052505164
367,11:0:51 11:0:41 10029 100 17,2.011431371,13.684857787,14.060305634,287,305,8320,8320,12.048874263,1,2.011431371,7.019009763,7.019249762,195,205,8320,8320,5.007818391,1,-7.041055872,-58.43745829120203
368,11:0:51 11:0:41 10014 100 17,2.010666786,11.760595127,12.14933271,219,233,8222,8222,10.138665924,1,2.010666786,6.852788415,6.852947215,166,174,8222,8222,4.842280429,1,-5.296385495,-52.23947149163409
369,11:0:51 11:0:41 10032 100 17,2.011582368,9.818910356,10.21442869,137,146,8430,8430,8.202846322,1,2.011582368,6.851712233,6.852088833,110,115,8430,8430,4.840506465,1,-3.3623398569999994,-40.989916487673526
370,11:0:51 11:0:41 10034 100 17,2.011759966,9.021150333,9.417726438,120,130,8203,8203,7.405966472,1,2.011759966,6.538880198,6.539380195,101,108,8203,8203,4.527620229,1,-2.878346243,-38.86523459000612
371,11:0:51 11:0:41 10091 100 17,2.023964314,199.748390612,199.748364614,66095,66093,943940,942440,197.7244003,3,2.023964314,199.904641393,199.904615395,66340,66338,945440,943940,197.880651081,3,0.1562507809999829,0.07902453150087158
372,11:0:51 11:0:41 10026 100 17,2.011271574,17.950044662,18.308366278,475,500,8200,8200,16.297094704,1,2.011271574,6.98733945,6.987649443,270,281,8727,8727,4.976377869,1,-11.320716834999999,-69.4646318292635
373,11:0:51 11:0:41 10035 100 17,2.011878965,22.279896127,22.626035258,767,796,8302,8302,20.614156293,1,2.011878965,6.976925515,6.977191711,365,377,8302,8302,4.965312746,1,-15.648843547,-75.91309255918426
374,11:0:51 11:0:41 10075 100 17,2.019514927,199.870975649,199.870949651,64738,64733,652080,651016,197.851434724,3,2.019514927,199.733267095,199.733241097,64907,64903,666976,665912,197.71372617,3,-0.1377085539999996,-0.06960199919303144
375,11:0:51 11:0:41 10036 100 17,2.011908564,12.694078647,13.081515507,243,263,8462,8462,11.069606943,1,2.011908564,6.61758123,6.617932223,179,190,8462,8462,4.606023659,1,-6.463583284,-58.390359452530745
376,11:0:51 11:0:41 10084 100 17,2.021829119,199.905945745,199.905919747,66184,66181,945000,943500,197.884090628,3,2.021829119,199.769361589,199.769335591,66228,66225,945000,943500,197.747506472,3,-0.13658415599999785,-0.06902230268564684
377,11:0:51 11:0:41 10038 100 17,2.012090962,14.459540022,14.829918773,311,327,8326,8326,12.817827811,1,2.012090962,6.487357805,6.488003199,207,214,8326,8326,4.475912237,1,-8.341915574000001,-65.08057134954753
378,11:0:51 11:0:41 10089 100 17,2.023357916,199.910474732,199.910448734,66185,66182,918380,916920,197.887090818,3,2.023357916,199.773876775,199.773850777,66231,66228,918380,916920,197.750492861,3,-0.13659795699999222,-0.0690282304092406
379,11:0:51 11:0:41 10060 100 17,2.015354941,199.878224026,199.878198028,66167,66164,942080,940580,197.862843087,3,2.015354941,199.741855669,199.741829671,66210,66207,942080,940580,197.72647473,3,-0.13636835699998073,-0.06892064971492388
380,11:0:51 11:0:41 10044 100 17,2.012419956,15.921350512,16.278368241,378,398,8242,8242,14.265948285,1,2.012419956,6.487489402,6.488352994,232,241,8242,8242,4.475933038,1,-9.790015247,-68.62505773481429
381,11:0:51 11:0:41 10001 100 17,2.010031398,12.909668875,13.290911145,249,267,8309,8309,11.280879747,1,2.010031398,6.852214827,6.852365627,175,186,8309,8309,4.842334229,1,-6.438545518,-57.07485286962877
382,11:0:51 11:0:41 10049 100 17,2.012898751,34.916830694,35.257111608,1782,1815,65790,65790,33.244212857,2,2.012898751,33.223189795,33.560136544,1667,1698,65790,65790,31.547237793,2,-1.696975064,-5.104572850918562
383,11:0:51 11:0:41 10039 100 17,2.012133961,12.971604532,13.350391017,254,271,8506,8506,11.338257056,1,2.012133961,6.418620442,7.094925667,178,188,8506,8506,5.082791706,1,-6.25546535,-55.17131353702835
384,11:0:51 11:0:41 10040 100 17,2.01220896,13.682947394,14.05844664,281,298,8260,8260,12.04623768,1,2.01220896,7.01822677,7.01855137,191,200,8260,8260,5.00634241,1,-7.039895270000001,-58.440614049049714
385,11:0:51 11:0:41 10041 100 17,2.012279759,14.521661092,14.891021268,319,341,8317,8317,12.878741509,1,2.012279759,6.599343306,6.600412693,209,222,8317,8317,4.588132934,1,-8.290608575,-64.37436894906469
386,11:0:51 11:0:41 10023 100 17,2.011112977,18.055186663,18.413378079,464,484,7965,7965,16.402265102,1,2.011112977,7.50756782,7.50764682,260,266,7965,7965,5.496533843,1,-10.905731259000001,-66.48917811766265
387,11:0:51 11:0:41 10056 100 17,2.014126145,199.873785639,199.873759641,66162,66159,921768,920268,197.859633496,3,2.014126145,199.736691483,199.736665485,66207,66204,921768,920268,197.72253934,3,-0.1370941559999892,-0.06928859291693813
388,11:0:51 11:0:41 10087 100 17,2.022745117,199.909319335,199.909293337,66185,66182,945000,943500,197.88654822,3,2.022745117,199.77242398,199.772397982,66229,66226,945000,943500,197.749652865,3,-0.13689535500000716,-0.06917870680518112
389,11:0:51 11:0:41 10042 100 17,2.012333558,12.537452328,12.928332372,236,250,8326,8326,10.915998814,1,2.012333558,6.851866831,6.852210631,163,171,8326,8326,4.839877073,1,-6.076121741,-55.66253573797796
390,11:0:51 11:0:41 10057 100 17,2.014437344,199.875447235,199.875421237,66163,66160,919800,918340,197.860983893,3,2.014437344,199.73845648,199.738430482,66209,66206,919800,918340,197.723993138,3,-0.13699075499999935,-0.06923586060508105
391,11:0:51 11:0:41 10043 100 17,2.012388557,13.766933968,14.14156643,282,300,8367,8367,12.129177873,1,2.012388557,6.539685185,6.54002118,189,198,8367,8367,4.527632623,1,-7.60154525,-62.67156215856412
392,11:0:51 11:0:41 10051 100 17,2.013151549,58.724035058,59.049248038,5284,5346,66377,66377,57.036096489,2,2.013151549,56.392693022,56.713504836,4965,5023,66377,66377,54.700353287,2,-2.3357432020000033,-4.095201715724841
393,11:0:51 11:0:41 10046 100 17,2.012520554,67.213376789,67.528717637,6997,7062,65892,65892,65.516197083,2,2.012520554,60.151219893,60.466056748,5752,5811,65892,65892,58.453536194,2,-7.062660888999993,-10.780022656157186
394,11:0:51 11:0:41 10000 100 17,2.009999999,14.997003964,15.360962992,334,356,8383,8383,13.350962993,1,2.009999999,7.381718451,7.382059452,232,243,8383,8383,5.372059453,1,-7.978903539999999,-59.762756770304826
395,11:0:51 11:0:41 10047 100 17,2.012596753,26.036150291,26.381436875,972,996,49142,49142,24.368840122,2,2.012596753,26.401701613,26.745177515,1017,1041,49142,49142,24.732580762,2,0.3637406399999996,1.4926465033993035
396,11:0:51 11:0:41 10077 100 17,2.020042125,199.922610697,199.922584699,66214,66213,898913,897453,197.902542574,3,2.020042125,199.867396302,199.867370304,66412,66412,920178,918718,197.847328179,3,-0.055214395000007244,-0.02789979061505054
397,11:0:51 11:0:41 10052 100 17,2.013359548,39.070470991,39.39831514,2261,2299,65764,65764,37.384955592,2,2.013359548,37.391969558,37.723196334,2120,2156,65764,65764,35.709836786,2,-1.6751188060000004,-4.480729693198991
398,11:0:51 11:0:41 10054 100 17,2.013615947,67.517364467,67.833135717,7042,7107,66072,66072,65.81951977,2,2.013615947,59.205029361,59.523834389,5587,5643,66072,66072,57.510218442,2,-8.309301327999997,-12.62437246129424
399,11:0:51 11:0:41 10055 100 17,2.013822946,199.870448451,199.870422453,62248,62234,755687,754227,197.856599507,3,2.013822946,199.904952592,199.904918594,62389,62374,755687,754227,197.891095648,3,0.03449614100000531,0.017434920586909645
400,11:0:61 11:0:41 10098 100 17,2.025164912,199.920256505,199.920230507,66190,66187,937440,935952,197.895065595,3,2.025164912,199.782552551,199.782526553,66238,66235,937440,935952,197.757361641,3,-0.1377039540000169,-0.06958432924337457
401,11:0:61 11:0:41 10096 100 17,2.024542514,199.915257519,199.915231521,66187,66184,916208,914708,197.890689007,3,2.024542514,199.779949358,199.77992336,66234,66231,916208,914708,197.755380846,3,-0.13530816099998333,-0.0683752033402628
402,11:0:61 11:0:41 10095 100 17,2.024239315,199.891053391,199.891019393,65770,65766,911106,909646,197.866780078,3,2.024239315,199.76212121,199.762095212,65817,65813,911106,909646,197.737855897,3,-0.12892418100000214,-0.06515706221589072
403,11:0:61 11:0:41 10094 100 17,2.024009515,199.912857326,199.912831328,66187,66184,688590,687497,197.888821813,3,2.024009515,199.779638159,199.779612161,66366,66363,709357,708264,197.755602646,3,-0.13321916699999292,-0.06732020827628238
404,11:0:61 11:0:41 10091 100 17,2.023083918,199.909630534,199.909604536,66185,66182,945000,943500,197.886520618,3,2.023083918,199.772735179,199.772709181,66229,66226,945000,943500,197.749625263,3,-0.13689535499997874,-0.0691787164544883
405,11:0:61 11:0:41 10090 100 17,2.022772719,173.906612113,174.201200042,47951,48121,795176,795176,172.178427323,3,2.022772719,173.793844151,174.086038293,48010,48179,795176,795176,172.063265574,3,-0.11516174899998077,-0.0668851207381177
406,11:0:61 11:0:41 10089 100 17,2.022596519,199.907164942,199.907138944,66184,66181,891525,890065,197.884542425,3,2.022596519,199.770580786,199.770554788,66228,66225,891525,890065,197.747958269,3,-0.13658415599999785,-0.0690221450984553
407,11:0:61 11:0:41 10087 100 17,2.021982121,199.905020148,199.90499415,66183,66180,945000,943500,197.883012029,3,2.021982121,199.768435992,199.768409994,66226,66223,945000,943500,197.746427873,3,-0.13658415600002627,-0.06902267890485196
408,11:0:61 11:0:41 10086 100 17,2.021678922,199.90439775,199.904371752,66182,66179,912555,911095,197.88269283,3,2.021678922,199.767813594,199.767787596,66225,66222,912555,911095,197.746108674,3,-0.13658415599999785,-0.06902279024337747
409,11:0:61 11:0:41 10085 100 17,2.021367723,199.903791352,199.903765354,66181,66178,945000,943500,197.882397631,3,2.021367723,199.766977396,199.766951398,66225,66222,945000,943500,197.745583675,3,-0.13681395599999746,-0.06913902279227506
410,11:0:61 11:0:41 10084 100 17,2.021241324,199.934126664,199.933915866,66212,66211,364154,363578,197.912674542,3,2.021241324,199.800166896,199.800140898,66297,66296,367610,367034,197.778899574,3,-0.13377496799998312,-0.06759292617795132
411,11:0:61 11:0:41 10083 100 17,2.020930125,199.901895158,199.90186916,66179,66176,933626,932126,197.880939035,3,2.020930125,199.765437401,199.765411403,66223,66220,933626,932126,197.744481278,3,-0.1364577570000165,-0.06895952569533777
412,11:0:61 11:0:41 10080 100 17,2.020004528,199.89798277,199.897956772,66176,66173,945000,943500,197.877952244,3,2.020004528,199.762743608,199.76271761,66221,66218,945000,943500,197.742713082,3,-0.13523916200000485,-0.06834473495725471
413,11:0:61 11:0:41 10078 100 17,2.01938213,199.894428779,199.894402781,66175,66172,943980,942480,197.875020651,3,2.01938213,199.759411619,199.759385621,66218,66214,943980,942480,197.740003491,3,-0.13501715999998964,-0.06823355447079131
414,11:0:61 11:0:41 10077 100 17,2.01915233,199.892880784,199.892854786,66173,66170,688590,687497,197.873702456,3,2.01915233,199.763897406,199.763871408,66340,66337,707171,706078,197.744719078,3,-0.12898337799998671,-0.06518469933045701
415,11:0:61 11:0:41 10076 100 17,2.018841131,199.890742192,199.890716194,66172,66169,945000,943500,197.871875063,3,2.018841131,199.756315629,199.756289631,66216,66213,945000,943500,197.7374485,3,-0.13442656300000522,-0.06793616473144828
416,11:0:61 11:0:41 10075 100 17,2.018529932,199.889053796,199.889027798,66172,66169,945000,943500,197.870497866,3,2.018529932,199.754633034,199.754607036,66215,66212,945000,943500,197.736077104,3,-0.13442076199999065,-0.0679337058579707
417,11:0:61 11:0:41 10099 100 17,2.025473712,199.921812099,199.921786101,66191,66188,945000,943500,197.896312389,3,2.025473712,199.784817343,199.784791345,66241,66238,945000,943500,197.759317633,3,-0.1369947560000071,-0.06922552236886548
418,11:0:61 11:0:41 10074 100 17,2.018510733,98.21242154,98.525729441,15083,15169,379564,379564,96.507218708,3,2.018510733,90.772555561,91.081777274,13187,13266,379564,379564,89.063266541,3,-7.443952166999992,-7.713363069267401
419,11:0:61 11:0:41 10071 100 17,2.017658535,199.885742805,199.885716807,66168,66165,945000,943500,197.868058272,3,2.017658535,199.751092243,199.751066245,66214,66211,945000,943500,197.73340771,3,-0.13465056200001868,-0.06805068143687992
420,11:0:61 11:0:41 10070 100 17,2.017347336,199.884196409,199.884170411,66167,66164,945000,943500,197.866823075,3,2.017347336,199.749419448,199.74939345,66214,66211,945000,943500,197.732046114,3,-0.13477696100000003,-0.06811498709357343
421,11:0:61 11:0:41 10069 100 17,2.017036137,199.882293216,199.882267218,66167,66164,945000,943500,197.865231081,3,2.017036137,199.746368258,199.74634226,66212,66209,945000,943500,197.729306123,3,-0.13592495800000393,-0.06869572650910073
422,11:0:61 11:0:41 10068 100 17,2.016724938,199.880529222,199.880503224,66167,66164,945000,943500,197.863778286,3,2.016724938,199.743019066,199.742993068,66211,66208,945000,943500,197.72626813,3,-0.13751015600001892,-0.06949738713735486
423,11:0:61 11:0:41 10082 100 17,2.020626926,199.899529166,199.899495168,66179,66175,916939,915479,197.878868242,3,2.020626926,199.764519804,199.764485806,66223,66219,916939,915479,197.74385888,3,-0.13500936200000524,-0.06822828693101922
424,11:0:61 11:0:41 10067 100 17,2.016421739,199.829884172,199.829850174,66127,66124,918340,916880,197.813428435,3,2.016421739,199.991368546,199.991334548,66375,66372,919800,918340,197.974912809,3,0.16148437399999693,0.08163468743127289
425,11:0:61 11:0:41 10066 100 17,2.016191939,199.878765025,199.878739027,66167,66164,688590,687497,197.862547088,3,2.016191939,199.742396668,199.74237067,66211,66208,688590,687497,197.726178731,3,-0.13636835700000915,-0.06892075281905619
426,11:0:61 11:0:41 10065 100 17,2.01588074,199.877601628,199.87757563,66166,66163,936280,934780,197.86169489,3,2.01588074,199.741233271,199.741207273,66210,66207,936280,934780,197.725326533,3,-0.13636835700000915,-0.0689210496634138
427,11:0:61 11:0:41 10062 100 17,2.015536743,199.829261774,199.829235776,62004,61994,835224,833772,197.813699033,3,2.015536743,199.990746148,199.99072015,62253,62242,836676,835224,197.975183407,3,0.16148437399999693,0.08163457575961791
428,11:0:61 11:0:41 10061 100 17,2.015225544,199.829572973,199.829546975,54192,54158,791772,790272,197.814321431,3,2.015225544,199.991057347,199.991031349,54445,54411,793272,791772,197.975805805,3,0.16148437399999693,0.0816343189066443
429,11:0:61 11:0:41 10060 100 17,2.014916744,199.874835236,199.874809238,66162,66159,937440,935952,197.859892494,3,2.014916744,199.737844481,199.737818483,66207,66204,937440,935952,197.722901739,3,-0.13699075499999935,-0.06923624251142942
430,11:0:61 11:0:41 10059 100 17,2.014613545,199.872852042,199.872826044,66162,66159,916947,915487,197.858212499,3,2.014613545,199.735425088,199.73539909,66207,66204,916947,915487,197.720785545,3,-0.13742695399997729,-0.0694572907862856
431,11:0:61 11:0:41 10022 100 17,2.011136779,12.948866488,13.329392764,250,265,8278,8278,11.318255985,1,2.011136779,7.003000703,7.003149502,176,184,8278,8278,4.992012723,1,-6.326243262,-55.894152512402286
432,11:0:61 11:0:41 10049 100 17,2.012965154,28.51197472,28.856109751,1174,1200,53473,53473,26.843144597,2,2.012965154,28.208170876,28.552034785,1177,1203,53473,53473,26.539069631,2,-0.30407496599999817,-1.1327844429746197
433,11:0:61 11:0:41 10073 100 17,2.018199534,199.887811399,199.887785401,66172,66169,939465,937965,197.869585867,3,2.018199534,199.753160837,199.753134839,66215,66212,939465,937965,197.734935305,3,-0.13465056200001868,-0.06805015607124451
434,11:0:61 11:0:41 10024 100 17,2.011231177,12.51173026,12.903416908,235,248,8198,8198,10.892185731,1,2.011231177,6.512925691,6.513419887,170,177,8198,8198,4.50218871,1,-6.389997020999999,-58.665883770358185
435,11:0:61 11:0:41 10002 100 17,2.010103397,13.840536581,14.214989663,284,305,8276,8276,12.204886266,1,2.010103397,6.91936766,6.919703259,202,213,8276,8276,4.909599862,1,-7.2952864040000005,-59.77348944514941
436,11:0:61 11:0:41 10010 100 17,2.01042599,13.353274603,13.725356978,267,283,8422,8422,11.714930988,1,2.01042599,6.441817958,6.442490356,186,194,8422,8422,4.432064366,1,-7.282866622000001,-62.16738817719103
437,11:0:61 11:0:41 10081 100 17,2.020315727,199.899217967,199.899191969,66177,66174,945000,943500,197.878876242,3,2.020315727,199.764208605,199.764182607,66221,66218,945000,943500,197.74386688,3,-0.13500936199997682,-0.068228284172619
438,11:0:61 11:0:41 10023 100 17,2.011184578,14.636908734,15.003974935,325,349,8348,8348,12.992790357,1,2.011184578,6.441258566,6.441546566,223,236,8348,8348,4.430361988,1,-8.562428369000001,-65.90138171810726
439,11:0:61 11:0:41 10021 100 17,2.01107018,13.726148773,14.101847422,281,297,8378,8378,12.090777242,1,2.01107018,6.441192767,6.441483367,189,195,8378,8378,4.430413187,1,-7.660364055,-63.35708533600325
440,11:0:61 11:0:41 10019 100 17,2.010889982,11.434684401,11.821997186,186,199,8502,8502,9.811107204,1,2.010889982,6.782323651,6.782855445,138,145,8502,8502,4.771965463,1,-5.039141741000001,-51.361601052993656
441,11:0:61 11:0:41 10043 100 17,2.012355159,24.812795143,25.165685314,906,938,8305,8305,23.153330155,1,2.012355159,9.364126435,9.364418236,475,486,8305,8305,7.352063077,1,-15.801267077999999,-68.2461959995318
442,11:0:61 11:0:41 10045 100 17,2.012460357,73.436462817,73.7452129,8405,8476,65726,65726,71.732752543,2,2.012460357,68.910937479,69.224567959,7496,7564,65726,65726,67.212107602,2,-4.5206449410000005,-6.3020653477504744
